TeamID,off,def,net,conf_random,conf_true
36,122.75512781982341,86.87077401357703,35.88435380624638,SC,BE
44,118.21988617134663,88.65639087492256,29.563495296424065,SC,Amer
359,124.43890948098812,95.74675263303818,28.69215684794993,SC,P12
24,117.18787279775356,90.60969008882935,26.578182708924203,Amer,SEC
84,117.37502158733847,91.29978899511546,26.075232592223003,ASun,B12
174,118.30629394222844,93.05187894010065,25.254415002127786,MAAC,SEC
345,119.64991778612686,94.67087267939318,24.97904510673368,MVC,B10
30,112.02731817370729,87.62042278233872,24.406895391368565,MAC,WCC
322,118.29225624120066,96.02895600817513,22.263300233025532,MWC,B12
21,112.77492932505064,90.54333922141606,22.231590103634574,A10,BE
82,116.96398083608548,97.65226961914935,19.311711216936132,BSky,P12
295,115.41115802537362,96.203209870816,19.207948154557627,MVC,BE
320,114.76230659470303,95.67432043955625,19.08798615514678,BSth,WCC
271,111.2285265879172,92.42835130838671,18.800175279530492,MAAC,MWC
245,111.213389702986,92.83052063702769,18.382869065958317,Ivy,BE
61,113.64783291682151,95.39645689283007,18.25137602399144,Amer,B12
252,117.63363800589778,99.5321886482762,18.101449357621576,MAAC,CUSA
204,116.31226405269608,98.38232473430887,17.929939318387213,SC,ACC
326,110.55085966245217,92.65089142061713,17.89996824183504,SB,B12
293,112.7605774218146,95.17575429631337,17.58482312550123,NEC,Amer
169,116.22601726276176,98.9484614015824,17.27755586117935,B12,B12
52,112.25271283877296,94.99551268232122,17.257200156451745,Slnd,SEC
335,107.0154594133705,89.81444080137769,17.201018611992808,MVC,B10
349,108.31824274363946,91.23196090938937,17.086281834250087,SEC,ACC
225,112.65281393916388,96.0828471574579,16.569966781705972,Sum,B12
232,110.12109838502744,93.62855195063125,16.49254643439619,Ivy,B10
13,106.92910196508367,90.47175032772066,16.45735163736302,P12,SEC
86,112.920643291436,96.9218653631818,15.9987779282542,P12,MWC
231,114.13784355062054,98.4039129344661,15.733930616154439,A10,B12
40,115.81659195216264,100.71051938582855,15.106072566334092,BE,B10
23,111.4299845078254,97.21273020891933,14.21725429890607,AE,CUSA
33,106.58732113500824,92.57090722693788,14.016413908070362,A10,SEC
272,109.32909532914991,95.58197667344261,13.747118655707297,CAA,SEC
239,108.16191227568807,94.83267946603304,13.329232809655025,BSky,ACC
95,108.11565180570486,94.85760858410123,13.258043221603629,WCC,B10
98,113.71865497724643,100.70157497649066,13.017080000755769,Amer,B10
133,105.28192150382183,92.44378851390495,12.838132989916886,CAA,MWC
16,113.7002525374754,100.98170723434343,12.718545303131961,Sum,B10
31,114.89879410031996,102.19505822750301,12.70373587281695,B10,B10
45,113.92795432613914,101.28261624409407,12.645338082045072,A10,BE
156,110.67647082262434,98.18670434100179,12.489766481622553,BSky,B10
108,109.52741298705176,97.16060511598874,12.366807871063017,Horz,P12
180,107.07712292411772,94.79589788270611,12.281225041411602,BE,ACC
285,108.32745083358121,96.18362600128914,12.143824832292069,BSth,B10
280,110.37061925926295,98.23839208921099,12.132227170051962,ACC,P12
49,105.38470111046955,93.57560063111413,11.809100479355422,SC,B12
137,107.77794208999607,95.96937356745046,11.808568522545613,B10,CUSA
111,110.53124413441552,98.92290737795383,11.608336756461682,WCC,ASun
269,114.17981305304598,102.58924783892188,11.590565214124098,MAAC,B10
99,109.44074721550744,97.87872040408048,11.56202681142696,MAC,Amer
312,108.45009024752896,96.94933648490303,11.500753762625934,Horz,BE
283,107.43603598287562,96.0734040223134,11.362631960562226,Horz,ACC
51,115.37263295690641,104.47682209416247,10.895810862743943,Sum,SEC
148,114.35303090978928,103.46922152609537,10.883809383693915,Slnd,B12
71,107.09827972001685,96.70424584899682,10.394033871020028,MAC,P12
310,112.69793278378737,102.74053896950413,9.957393814283236,MEAC,Amer
126,105.86849920407388,95.94070621419306,9.927792989880828,A10,SEC
243,109.0874192476958,99.18326383199908,9.90415541569672,Pat,BE
329,107.81701322237288,97.95538341630889,9.861629806063988,WCC,ACC
58,106.86540455137303,97.12066303483888,9.744741516534148,WAC,A10
127,114.52809983110616,104.98846071821741,9.53963911288875,BW,B10
288,110.12995733214535,100.67065730771452,9.459300024430831,SWAC,MWC
207,110.57326257413014,101.61426767131151,8.958994902818631,B12,B12
262,107.20643308210884,98.43546228475273,8.770970797356114,ASun,WAC
6,108.68092053081028,99.9336578377559,8.747262693054381,BE,Ivy
303,112.3206805907039,103.57708326306043,8.74359732764347,B12,MWC
237,108.47419939869593,99.82104591162987,8.653153487066064,SWAC,P12
67,114.31196788202898,105.7295322550607,8.582435626968277,OVC,ACC
304,104.8455150929811,96.31710057171904,8.528414521262064,Amer,MVC
57,106.80981716402707,98.3196702815385,8.49014688248856,SWAC,P12
311,112.25167086020794,103.8903361243859,8.361334735822041,WAC,CAA
360,106.88384382629978,98.82281465771891,8.061029168580873,SEC,Sum
64,102.00647066996295,94.014010958661,7.992459711301947,Slnd,WAC
15,111.11156845894236,103.12538862554433,7.986179833398026,A10,SEC
358,105.49054080546212,97.60688491631876,7.8836558891433555,BSky,P12
197,103.33084997631508,95.47589629469388,7.854953681621197,B10,MAAC
28,107.24410457706792,99.46198281581022,7.782121761257699,SEC,WCC
46,111.66887337192443,103.9499191773119,7.718954194612536,MAC,MAC
341,105.40907018002014,98.01523505872402,7.393835121296121,P12,A10
121,106.1114130879732,98.72010168366876,7.391311404304446,Horz,ACC
53,106.25117738276747,99.00489977931127,7.246277603456193,Amer,SEC
143,109.33108392705564,102.09666818009457,7.234415746961076,SEC,BE
249,103.09356247509628,95.91541409973544,7.178148375360834,MWC,SB
218,108.46266121498651,101.2987920637273,7.163869151259206,WAC,P12
132,105.11398300579258,97.96728540046651,7.146697605326068,Slnd,WCC
172,113.10659929261288,106.15345984006169,6.9531394525511985,Ivy,ACC
266,110.36790185982625,103.64340515858598,6.72449670124027,WAC,MAC
165,104.26773958254371,97.6760629364031,6.591676646140613,B10,SB
10,111.58187579709495,105.07400086964739,6.50787492744756,Sum,CAA
254,107.34042010316219,100.94784810232689,6.392572000835301,CUSA,MVC
256,107.11366185098082,100.81962045195122,6.294041399029595,Amer,Ivy
7,109.10011765272537,102.80811128377964,6.292006368945735,CUSA,SC
48,108.4707829473033,102.22874955110336,6.242033396199943,BSky,SB
25,110.27336001759882,104.10443688367445,6.168923133924366,BSth,B10
130,112.1033757782302,106.08319562604608,6.020180152184125,SWAC,MWC
18,115.58607640087692,109.63724451803029,5.948831882846633,Ivy,A10
255,105.36421751334598,99.43471803748244,5.929499475863537,Ivy,MWC
279,109.17871024553415,103.39763248142333,5.781077764110819,B12,SB
167,110.84976431015008,105.13866664053654,5.711097669613537,B10,SB
324,108.32448622551962,102.71268907194049,5.611797153579133,Ivy,MVC
103,106.15365359548807,100.5811398656145,5.572513729873563,SEC,WCC
134,105.49038919258028,99.96700840618766,5.523380786392622,MVC,Amer
305,105.97235855132222,100.46775541623205,5.504603135090164,Amer,Amer
62,106.15754814059919,100.72122200963344,5.436326130965753,SB,BW
277,109.19630606854847,103.77259521026755,5.423710858280913,ACC,MAC
210,108.7527045622044,103.34937620040589,5.403328361798515,B10,CUSA
92,102.94059418632028,97.54730238247612,5.393291803844164,BW,P12
226,106.49955721840384,101.2239022034128,5.275655014991031,BW,WAC
332,103.37132274658941,98.17352616537808,5.197796581211335,B10,WCC
234,110.36566148168534,105.38714821886613,4.978513262819206,Ivy,MWC
273,105.18842574952376,100.23106205732589,4.957363692197873,AE,WAC
348,107.99502003588417,103.07243123878972,4.922588797094448,WAC,BW
8,104.78267664360483,99.88332361411815,4.899353029486676,BW,BSky
157,105.0424946188941,100.15148730483291,4.891007314061184,ACC,AE
89,104.7264020784429,99.91084852138229,4.8155535570606105,CUSA,Pat
149,104.82079053394399,100.088357674958,4.732432858985987,BE,CUSA
195,107.73568722202289,103.23210124448208,4.5035859775408085,MWC,SC
77,107.57713745885083,103.10013378047927,4.47700367837156,WCC,ACC
297,109.56172449055956,105.11424595162475,4.447478538934803,B10,BE
29,114.31110485544711,109.87167469855213,4.439430156894986,MWC,Amer
146,105.42861963498193,101.02298504469495,4.405634590286979,SC,BSky
222,108.18312861057605,103.81762367257727,4.365504937998779,Slnd,SEC
113,104.03560144654514,99.76242515603872,4.273176290506427,AE,ASun
306,106.55826506554813,102.55430249410166,4.003962571446465,SB,BW
20,104.62020138923116,100.6176492186503,4.002552170580856,MWC,MVC
264,106.60385842231993,102.6870552416587,3.9168031806612333,MAAC,Ivy
181,110.18647142937947,106.32433769148888,3.862133737890588,CAA,CAA
129,103.8787929841333,100.0821199497774,3.796673034355905,MAC,SB
73,109.22450751580826,105.44369543176188,3.7808120840463744,Slnd,A10
238,105.83657752862372,102.08920219931713,3.7473753293065926,ACC,BW
22,106.92005068349253,103.18035238832414,3.7396982951683952,ASun,Horz
290,104.98887910070783,101.28459187250118,3.7042872282066526,Pat,WAC
106,102.30959963609982,98.64306108068521,3.666538555414604,P12,MAC
131,102.79830366880601,99.1611511926855,3.6371524761205194,ASun,AE
337,106.71796481910503,103.17425744902206,3.54370737008297,P12,BE
356,101.78731107017683,98.28447006706325,3.5028410031135735,WCC,SC
54,104.94931460331631,101.47746183056579,3.4718527727505233,ACC,A10
66,105.16375265014815,101.69593644539738,3.4678162047507755,ASun,Ivy
350,103.61072161153524,100.24349379443903,3.3672278170962073,BW,MVC
340,105.05215397579192,101.97446356811336,3.07769040767856,Horz,A10
227,97.59793021348571,94.59373841276339,3.0041918007223245,MAC,WAC
318,103.78201255718496,100.9010040453548,2.88100851183016,BW,BW
26,102.00384461154952,99.17843224618738,2.8254123653621406,ASun,MWC
96,108.71118446676864,105.89893081293431,2.8122536538343326,SWAC,A10
123,108.41552483387167,105.62643329797126,2.789091535900411,WAC,Amer
336,106.4058329713014,103.64172843838422,2.764104532917173,CUSA,WAC
190,109.78779937488777,107.09782048576338,2.68997888912439,MWC,MWC
179,107.7018310433786,105.20778927138488,2.4940417719937216,A10,BSth
317,104.14001178759514,101.67281444075073,2.467197346844415,OVC,ASun
308,100.1567752017432,97.6937352800749,2.4630399216682974,Horz,A10
342,104.09060463719207,101.73163435260693,2.3589702845851406,SB,SEC
74,106.524616796355,104.1979857885702,2.326631007784812,SWAC,CAA
309,104.17170249142706,101.88674130581036,2.2849611856166945,ASun,ASun
27,104.47888207782387,102.26149862847164,2.2173834493522264,SB,SEC
257,107.4667191418135,105.28463891972139,2.182080222092111,Horz,WAC
175,106.16516333626419,104.00432770208504,2.1608356341791506,SWAC,MVC
259,105.40983898831924,103.28728599602479,2.1225529922944446,BSth,WCC
361,108.83144598187917,106.71446100532884,2.1169849765503272,Ivy,Ivy
170,110.705001537331,108.60516295803626,2.0998385792947403,SB,BW
152,108.74632632192835,106.64852276804362,2.097803553884731,CAA,Horz
162,102.36069583969258,100.34071152862536,2.019984311067219,SC,ACC
87,99.8226074013874,97.82755226124823,1.995055140139172,B10,MWC
357,107.20146757199059,105.31680152934571,1.8846660426448807,ACC,WAC
298,105.13461900361669,103.27054480774287,1.864074195873826,CUSA,BSky
347,102.90808139254897,101.0501346332565,1.8579467592924601,NEC,CUSA
41,111.52890095639862,109.82445551594734,1.7044454404512805,ACC,ACC
159,102.99905751559169,101.4051117772148,1.5939457383768882,Pat,BW
236,106.00107300884581,104.45824459738998,1.5428284114558295,MVC,BSth
158,107.29745907637938,105.7646111633413,1.5328479130380828,WAC,BSth
233,103.08109180019237,101.61913148993476,1.4619603102576093,B12,ACC
140,110.62934511850533,109.38159219564278,1.2477529228625457,WCC,MAC
220,101.2360042978542,100.07683426932564,1.1591700285285498,OVC,ASun
79,103.99269474760872,102.83371596491256,1.1589787826961668,Pat,CUSA
19,107.91298472553311,106.83357351167987,1.0794112138532341,SC,Sum
353,108.13117963299464,107.19293712681477,0.9382425061798756,BW,Ivy
97,107.96218345471407,107.04373322656852,0.9184502281455451,BSth,Slnd
321,104.4153394215649,103.6023787714381,0.8129606501267972,ACC,SB
35,105.24946959968557,104.47169149128351,0.7777781084020603,SB,CUSA
37,101.45997632604292,101.0168615160188,0.4431148100241131,WAC,Pat
299,104.1772669020621,103.98363840393401,0.19362849812809202,ACC,Amer
223,105.5633446763785,105.3975226286067,0.16582204777181175,BE,SB
101,100.81544100330676,100.87876211696731,-0.0633211136605496,NEC,SWAC
339,105.01277709283728,105.37361931209387,-0.36084221925658255,MWC,Amer
128,103.5192274349304,104.01916995077988,-0.499942515849483,OVC,SC
346,103.48317614472091,103.98784000087954,-0.5046638561586292,WAC,ASun
260,106.40417380950176,106.9922733101349,-0.5880995006331489,BE,MEAC
177,102.01149112191437,102.60667252630907,-0.5951814043946939,MEAC,WAC
135,106.66666530164697,107.32220764272633,-0.6555423410793537,A10,WCC
334,104.37156769544677,105.0401180504549,-0.6685503550081222,B12,MAAC
114,104.18645012733838,105.03657900541532,-0.8501288780769443,A10,SB
65,100.85622500792292,101.74867819934332,-0.892453191420401,OVC,A10
214,101.42148511544504,102.3475279715552,-0.9260428561101577,SEC,WCC
191,106.76334236753843,107.69700071933728,-0.9336583517988544,CUSA,WAC
205,105.08156770855157,106.0682682245648,-0.9867005160132294,MVC,MEAC
120,105.44256860766959,106.5261993014665,-1.0836306937969198,MAC,Horz
224,108.56289175186352,109.67345942923241,-1.1105676773688913,WAC,BSky
80,100.6173711752574,101.82410955830427,-1.2067383830468685,AE,Horz
213,104.53241675709992,105.81540188432845,-1.2829851272285282,ACC,CAA
267,105.76891924750308,107.14891629351214,-1.3799970460090663,MAAC,CUSA
206,105.01304881665857,106.49893481130769,-1.4858859946491236,P12,Horz
327,96.07359928573544,97.63360601559862,-1.5600067298631757,WCC,A10
122,98.46012753037009,100.07934653845759,-1.619219008087498,MAC,Sum
139,99.05438480533937,100.70814572719728,-1.6537609218579092,SEC,ASun
144,106.23390253884797,107.89556220148084,-1.6616596626328715,Amer,BSth
343,107.70259650519857,109.49776785758017,-1.795171352381601,Pat,ACC
362,103.87960511971178,105.6833209112943,-1.803715791582519,BW,MAAC
112,106.98055735766799,108.84893083300705,-1.8683734753390553,Slnd,MAAC
124,99.75536388790536,101.76754348718696,-2.0121795992815947,ACC,AE
11,104.08821663277337,106.206125686579,-2.117909053805633,Amer,SB
5,108.95380331462414,111.14671906422376,-2.1929157495996208,Pat,CUSA
76,101.62069648924724,103.87681863121207,-2.2561221419648376,SEC,MAC
47,104.18662480009645,106.44419911647566,-2.2575743163792055,Pat,A10
228,108.46613208236947,110.80223818051482,-2.3361060981453505,SWAC,BSky
203,107.11705012650428,109.51606740733307,-2.3990172808287866,MWC,P12
211,97.7278204528678,100.23754921587324,-2.509728763005441,WAC,Slnd
2,102.46990163612102,105.0054755618713,-2.5355739257502705,ASun,B10
217,102.52865634109885,105.0707303044296,-2.5420739633307505,BSky,A10
178,103.4994841799451,106.26242277649584,-2.7629385965507396,B12,MEAC
263,100.76007566310783,103.55869566719605,-2.798620004088221,ACC,BE
251,104.63294194965893,107.49984906192343,-2.8669071122644993,CAA,Sum
302,105.47954650793928,108.34853020923265,-2.8689837012933737,WCC,SEC
268,98.44510783383157,101.40684004440689,-2.9617322105753203,BW,BSky
182,108.0914315172659,111.2794924867481,-3.188060969482194,Amer,MVC
75,99.57433790711936,102.78242071465644,-3.2080828075370817,WAC,WCC
55,106.1659125074376,109.789081716597,-3.6231692091594,ACC,A10
208,103.18663897969068,106.81939812084977,-3.6327591411590845,SC,BSth
100,106.37771349739347,110.01609328080197,-3.638379783408496,SEC,Horz
104,103.5704614633146,107.28424106297416,-3.71377959965956,NEC,BSky
136,100.38595975083044,104.19304113305549,-3.80708138222505,SEC,MVC
154,100.49052978768957,104.36009817119064,-3.8695683835010755,NEC,SC
276,101.07141485285585,104.96074941991513,-3.8893345670592794,ASun,ASun
173,101.04037114755458,104.9387395904542,-3.898368442899624,NEC,SC
145,105.93638587242032,109.84337887998792,-3.906993007567607,MVC,ASun
69,103.78239712745517,107.80536966318218,-4.022972535727007,CUSA,ASun
333,103.0075720514172,107.11521076823053,-4.107638716813327,MEAC,CAA
171,103.00848669943564,107.40133166285507,-4.392844963419435,CAA,SC
219,102.2155249669498,106.78003809733133,-4.564513130381528,Sum,OVC
247,102.9444515762267,107.51934685328726,-4.574895277060563,A10,Horz
14,100.1263234042455,104.71090455823087,-4.5845811539853685,BE,BSky
286,107.5592326003262,112.2494400606736,-4.690207460347409,SWAC,Horz
314,103.47118293470461,108.20454389853656,-4.733360963831942,BSth,WAC
328,106.58402056778306,111.60171835149639,-5.017697783713331,MAAC,OVC
319,101.23412899584773,106.34538558448169,-5.111256588633964,BE,SC
301,102.70425276006965,107.83439112225011,-5.13013836218046,SB,BSth
282,96.79430397977627,102.35021315294604,-5.555909173169766,AE,BSky
34,99.06890993673967,104.65182413230191,-5.582914195562239,ASun,WAC
141,94.91001261913082,100.7792273890059,-5.869214769875072,NEC,SWAC
292,108.55498156974332,114.52271205949802,-5.9677304897547,B10,Pat
294,99.05700855013777,105.12857099644967,-6.071562446311901,SB,MAAC
153,106.60675825107192,112.72713585299383,-6.120377601921902,SB,MAC
151,109.50003709838634,115.97328213380885,-6.473245035422508,Sum,MEAC
196,102.13478224229746,108.83676328155319,-6.7019810392557275,CUSA,AE
216,102.21705834724894,108.9434026960315,-6.726344348782561,B10,A10
323,100.53571179304748,107.33127360544877,-6.795561812401289,AE,BSth
115,101.15114595040862,107.9998340546342,-6.848688104225587,BSth,A10
221,101.64018881275157,108.55622925013152,-6.916040437379948,CAA,ASun
291,104.30700847899428,111.25330938387712,-6.946300904882847,ASun,OVC
138,99.7039490502329,106.71823947275782,-7.0142904225249225,SWAC,Slnd
325,101.44008455228897,108.54750217754875,-7.107417625259785,OVC,MAAC
43,102.80602163586745,110.0314052416922,-7.225383605824746,OVC,Ivy
281,101.86028078084026,109.22698707920853,-7.366706298368271,BE,MAAC
275,95.40279153264866,102.8225585165851,-7.419766983936441,MVC,ASun
42,98.80936434112715,106.30165115078202,-7.492286809654871,Horz,Slnd
116,99.15784402152224,106.75263390664755,-7.594789885125309,P12,Pat
248,100.30554479405198,108.06482888291184,-7.759284088859857,WCC,NEC
105,99.43271390615233,107.25778585128877,-7.825071945136443,SEC,Pat
244,97.75434968628429,105.6553999817354,-7.901050295451114,SWAC,Sum
189,104.94127742685355,112.87596292637623,-7.934685499522686,BSth,MAC
331,103.59460911165039,111.62247492120912,-8.027865809558733,OVC,Sum
1,96.82924077312585,104.99386577645124,-8.164625003325398,BE,P12
63,104.39050470273656,112.57211963174842,-8.181614929011857,NEC,SWAC
185,96.61831472073243,104.91693155816468,-8.298616837432249,ASun,Horz
17,99.77261761173442,108.13764883839477,-8.36503122666035,SEC,OVC
199,101.49312903310924,109.92895293427596,-8.435823901166714,MAC,Pat
60,103.4025455114334,111.85075887504708,-8.448213363613675,SB,MAAC
198,100.06685586315395,108.51604921287412,-8.449193349720176,P12,BW
229,102.15733547965876,110.74141666687481,-8.584081187216057,SB,AE
352,97.55014769914003,106.38013274848561,-8.82998504934558,CUSA,CUSA
344,94.33178864668218,103.26186962816865,-8.93008098148647,MAAC,MAAC
68,102.06520237689165,111.10726320932805,-9.042060832436405,SWAC,SWAC
72,100.75509207283413,109.8997561250606,-9.144664052226474,B12,SB
338,99.66794685971563,108.9072815735924,-9.239334713876772,CAA,SB
202,96.24132032809439,105.5363376910889,-9.295017362994514,ACC,Pat
193,98.75486126556402,108.05205711723403,-9.297195851670011,BSky,AE
119,99.64432385745074,108.96485540349214,-9.320531546041394,SEC,OVC
250,99.6957055522676,109.11434613512552,-9.418640582857918,Horz,MAC
176,99.38558999263145,108.88905904736019,-9.50346905472874,B10,SB
192,101.6765803882762,111.98215512983087,-10.305574741554679,A10,OVC
93,100.29186309684091,110.7167143723748,-10.424851275533882,A10,MVC
300,98.15834355365365,108.7970934817104,-10.638749928056754,ACC,ACC
147,97.12727700468915,107.83129997297262,-10.704022968283468,MVC,OVC
85,94.00604248154106,104.78462667405324,-10.778584192512184,MVC,MVC
307,100.35164651347777,111.36214828237424,-11.01050176889646,AE,NEC
81,94.69221221180106,105.83191697987226,-11.139704768071198,NEC,BW
330,101.04708248170442,112.23157672830425,-11.184494246599826,Horz,BW
56,96.61743062694113,107.80932875922075,-11.191898132279618,B12,SB
166,98.57108499024464,109.7636000467389,-11.192515056494258,B10,Sum
246,108.17119242636953,119.42380960190764,-11.252617175538106,MEAC,Sum
83,100.11550388633738,111.38334442845657,-11.267840542119188,BSky,BSth
209,99.51323670415543,110.98181472683461,-11.468578022679182,CAA,BSky
4,98.49937584800114,109.97475006340593,-11.475374215404798,P12,MVC
78,101.90432321054912,113.39128932616403,-11.486966115614905,CAA,BSth
102,95.47054102857928,107.24552778620861,-11.774986757629335,A10,Pat
230,93.1868022229973,105.08315090956405,-11.896348686566753,ASun,SWAC
212,98.95539777152314,111.02006050906161,-12.06466273753847,MAC,SWAC
313,96.80567812578761,108.92077614346312,-12.115098017675507,MWC,MAAC
94,96.5441943837514,108.66413002517949,-12.119935641428086,MEAC,Slnd
32,102.12817838804636,114.3817750254401,-12.253596637393741,CUSA,MAAC
125,96.34672740769376,108.83143580618786,-12.484708398494092,BW,NEC
90,96.65784188467684,109.16977949524444,-12.5119376105676,MVC,CAA
270,97.85578839347703,110.65801610052233,-12.802227707045304,SB,AE
38,99.36386587169642,112.39255679044558,-13.028690918749163,BSky,SWAC
194,101.06537194842642,114.13889912618355,-13.073527177757128,MEAC,NEC
215,98.43164887505489,111.63734746762395,-13.205698592569064,MEAC,Sum
118,98.56319448484435,111.87039167657241,-13.307197191728065,MVC,MEAC
59,102.3047630771398,115.79640416766968,-13.491641090529882,MAC,Amer
39,94.95494933275535,108.4654284023596,-13.510479069604258,P12,MAC
240,100.93939427347877,114.45740929422286,-13.518015020744087,AE,Sum
201,92.69965134329429,106.2700954161176,-13.570444072823307,Sum,CAA
164,97.36182092413796,110.99822505433058,-13.636404130192616,MAAC,CAA
91,97.28922105778156,111.4500079723267,-14.160786914545142,MAAC,OVC
50,99.31457743895012,113.5688300317737,-14.254252592823576,BSth,SWAC
150,101.9582269884608,116.27924831957596,-14.321021331115162,MWC,MAC
265,98.4635824424139,112.97036301659767,-14.506780574183779,Pat,ASun
274,99.22734994565532,113.77339284919114,-14.54604290353582,Slnd,Pat
188,97.41533087209326,111.97300837813822,-14.557677506044953,Sum,NEC
184,102.04936524392724,116.64912446681203,-14.599759222884785,MAC,SC
287,102.46953692966557,117.15183044486801,-14.682293515202446,OVC,CAA
110,99.66685619809961,114.77845147563102,-15.111595277531407,P12,BW
109,95.12606422818165,110.58273643835409,-15.456672210172442,Sum,AE
107,100.5714456558457,116.08204066240842,-15.510595006562724,CAA,NEC
241,94.72243085785351,110.71983331883298,-15.997402460979472,Amer,Slnd
70,97.80190363696394,114.11409780468331,-16.31219416771937,BE,ASun
200,96.0820349729718,112.49564832387563,-16.41361335090383,OVC,MAC
163,94.1454396123614,110.66101396118385,-16.515574348822454,A10,Slnd
284,96.50889582937839,113.06225546214013,-16.55335963276174,NEC,NEC
117,97.7212607048524,114.42599315883744,-16.704732453985045,SC,CAA
186,98.35457836259876,115.36069010087667,-17.00611173827791,BSky,MEAC
187,93.30928340385614,110.46323871561508,-17.153955311758935,SB,NEC
142,98.46619822004774,115.70806788336412,-17.24186966331638,CAA,Slnd
289,96.20352579709444,113.5409490021135,-17.337423205019064,Sum,Ivy
88,92.45311855653698,110.20630479460623,-17.753186238069247,SEC,Pat
355,92.72162040803133,110.68464784851683,-17.963027440485504,AE,OVC
183,95.30916129228262,113.28079867482366,-17.971637382541033,Horz,BSth
12,88.44407023688733,107.01905279019637,-18.57498255330904,Pat,MEAC
253,93.98961032432734,112.79675266401858,-18.80714233969124,WAC,AE
168,92.5455626535198,111.67871234436682,-19.13314969084702,B10,OVC
354,93.11028762992007,112.35521424491212,-19.244926614992053,A10,CAA
161,99.6038142958626,119.06472584651276,-19.460911550650152,CUSA,SWAC
296,93.73309205820019,113.44394716654661,-19.710855108346422,Slnd,SWAC
155,99.11727921443264,118.86384508906596,-19.74656587463332,B12,CAA
316,98.81905889974541,119.27829904524579,-20.459240145500374,WCC,MVC
261,91.99435069727477,112.85795395235465,-20.86360325507988,Slnd,Slnd
3,86.05517862697415,106.99735195763331,-20.94217333065916,MAAC,SC
315,93.35291083908002,114.76166127982214,-21.40875044074211,BSth,NEC
242,90.32811109864814,115.47869146498671,-25.150580366338573,ASun,MEAC
278,93.57349875466588,118.73703192010665,-25.163533165440768,P12,SWAC
160,90.97533408617863,116.62771348170197,-25.65237939552334,MWC,Slnd
235,95.21459149101165,121.04119846927958,-25.826606978267932,Pat,SWAC
351,90.97399956877032,117.15600206889026,-26.182002500119935,MEAC,Horz
258,88.80341978263101,116.42026203350491,-27.6168422508739,BW,Horz
9,93.22691675160475,123.62832091594143,-30.401404164336682,CAA,NEC
